CID,CNTRY
28600,Canada
28601,United States
28602,Canada
28603,United States
28604,United States
28605,United States
28606,United States
28607,United States
28608,Canada
28609,United States
28610,United States
28611,United States
28612,United States
28613,United States
28614,United States
28615,United States
28616,United States
28617,United States
28618,United States
28619,United States
28620,Canada
28621,United States
28622,United States
28623,United States
28624,Canada
28625,United States
28626,Canada
28627,United States
28628,United States
28629,United States
28630,Canada
28631,Canada
28632,United States
28633,United States
28634,United States
28635,United States
28636,United States
28637,United States
28638,United States
28639,United States
28640,Canada
28641,United States
28642,United States
28643,United States
28644,United States
28645,United States
28646,Canada
28647,Canada
28648,Canada
28649,United States
28650,United States
28651,United States
28652,Canada
28653,United States
28654,United States
28655,United States
28656,Canada
28657,United States
28658,United States
28659,Canada
28660,United States
28661,United States
28662,United States
28663,Canada
28664,United States
28665,United States
28666,United States
28667,United States
28668,Canada
28669,Canada
28670,United States
28671,United States
28672,United States
28673,United States
28674,United States
28675,United States
28676,United States
28677,United States
28678,United States
28679,United States
28680,United States
28681,United States
28682,United States
28683,France
28684,Germany
28685,France
28686,Germany
28687,Germany
28688,Germany
28689,France
28690,France
28691,Germany
28692,United Kingdom
28693,United Kingdom
28694,United Kingdom
28695,United Kingdom
28696,United Kingdom
28697,United Kingdom
28698,Germany
28699,Germany
28700,Germany
28701,Germany
28702,Germany
28703,United Kingdom
28704,United Kingdom
28705,Germany
28706,Germany
28707,France
28708,France
28709,United Kingdom
28710,Germany
28711,France
28712,United Kingdom
28713,France
28714,Australia
28715,Australia
28716,Australia
28717,Australia
28718,Australia
28719,Australia
28720,Australia
28721,Australia
28722,France
28723,United Kingdom
28724,France
28725,France
28726,Germany
28727,France
28728,France
28729,United Kingdom
28730,United Kingdom
28731,United Kingdom
28732,United Kingdom
28733,United Kingdom
28734,United Kingdom
28735,United Kingdom
28736,France
28737,France
28738,United Kingdom
28739,France
28740,France
28741,Germany
28742,United Kingdom
28743,France
28744,Germany
28745,United Kingdom
28746,United Kingdom
28747,United Kingdom
28748,United Kingdom
28749,France
28750,France
28751,France
28752,Germany
28753,United Kingdom
28754,Germany
28755,United Kingdom
28756,France
28757,France
28758,France
28759,United Kingdom
28760,United States
28761,United States
28762,United States
28763,United States
28764,United States
28765,United States
28766,Canada
28767,Canada
28768,United States
28769,United States
28770,United States
28771,Canada
28772,United States
28773,United States
28774,United States
28775,United States
28776,United States
28777,United States
28778,Canada
28779,Canada
28780,United States
28781,United States
28782,United States
28783,United States
28784,United States
28785,United States
28786,United States
28787,United States
28788,United States
28789,United States
28790,United States
28791,United States
28792,United States
28793,United States
28794,United States
28795,United States
28796,United States
28797,United States
28798,Canada
28799,United States
28800,United States
28801,United States
28802,Canada
28803,United States
28804,United States
28805,United States
28806,United States
28807,United States
28808,United States
28809,United States
28810,United States
28811,United States
28812,United States
28813,United States
28814,United States
28815,United States
28816,United States
28817,Canada
28818,Canada
28819,Canada
28820,United States
28821,United States
28822,United States
28823,United States
28824,United States
28825,United States
28826,United States
28827,United States
28828,United States
28829,United States
28830,United States
28831,United States
28832,Canada
28833,United States
28834,Canada
28835,United States
28836,Canada
28837,Canada
28838,United States
28839,United States
28840,United States
28841,United States
28842,United States
28843,United States
28844,United States
28845,United States
28846,United States
28847,United States
28848,Canada
28849,United States
28850,Canada
28851,United States
28852,United States
28853,United States
28854,United States
28855,United States
28856,United States
28857,United States
28858,United States
28859,United States
28860,United States
28861,United States
28862,United States
28863,United States
28864,United States
28865,United States
28866,United States
28867,United States
28868,United States
28869,United States
28870,United States
28871,United States
28872,Australia
28873,United States
28874,United States
28875,France
28876,Germany
28877,United Kingdom
28878,United Kingdom
28879,United Kingdom
28880,United Kingdom
28881,France
28882,France
28883,United Kingdom
28884,United Kingdom
28885,France
28886,France
28887,Germany
28888,France
28889,Germany
28890,Germany
28891,United Kingdom
28892,United Kingdom
28893,France
28894,France
28895,Germany
28896,United Kingdom
28897,France
28898,United Kingdom
28899,United Kingdom
28900,Germany
28901,Germany
28902,Germany
28903,United Kingdom
28904,France
28905,France
28906,France
28907,United Kingdom
28908,United Kingdom
28909,France
28910,France
28911,France
28912,France
28913,United Kingdom
28914,United Kingdom
28915,France
28916,United Kingdom
28917,France
28918,United Kingdom
28919,France
28920,Germany
28921,United Kingdom
28922,Australia
28923,Australia
28924,Australia
28925,Australia
28926,Australia
28927,Australia
28928,Australia
28929,Australia
28930,Australia
28931,Australia
28932,Australia
28933,Australia
28934,Australia
28935,Australia
28936,Australia
28937,Australia
28938,Australia
28939,Australia
28940,Australia
28941,Australia
28942,Australia
28943,Australia
28944,Australia
28945,Australia
28946,Australia
28947,Australia
28948,Australia
28949,Australia
28950,Australia
28951,Australia
28952,Australia
28953,Australia
28954,Australia
28955,Australia
28956,Australia
28957,Australia
28958,Australia
28959,Australia
28960,Australia
28961,Australia
28962,Australia
28963,Australia
28964,Canada
28965,United States
28966,United States
28967,United States
28968,United States
28969,United States
28970,United States
28971,United States
28972,United States
28973,United States
28974,United States
28975,United States
28976,Canada
28977,United States
28978,United States
28979,United States
28980,United States
28981,United States
28982,United States
28983,United States
28984,United States
28985,United States
28986,Canada
28987,United States
28988,United States
28989,United States
28990,United States
28991,United States
28992,Canada
28993,United States
28994,United States
28995,United States
28996,Canada
28997,United States
28998,United States
28999,United States
29000,United States
29001,Canada
29002,United States
29003,United States
29004,United States
29005,Canada
29006,United States
29007,United States
29008,United States
29009,United States
29010,United States
29011,United States
29012,Canada
29013,Canada
29014,United States
29015,United States
29016,United States
29017,United States
29018,United States
29019,United States
29020,United States
29021,Canada
29022,United States
29023,United States
29024,United States
29025,United States
29026,United States
29027,Canada
29028,United States
29029,United States
29030,United States
29031,United States
29032,United States
29033,United States
29034,United States
29035,United States
29036,United States
29037,Canada
29038,United States
29039,United States
29040,United States
29041,Canada
29042,Canada
29043,Canada
29044,United States
29045,United States
29046,United States
29047,Canada
29048,United States
29049,United States
29050,United States
29051,United States
29052,United States
29053,Australia
29054,Australia
29055,Australia
29056,United States
29057,United States
29058,United States
29059,United States
29060,United States
29061,Australia
29062,Australia
29063,Australia
29064,Australia
29065,Australia
29066,Australia
29067,Australia
29068,Australia
29069,Australia
29070,United States
29071,Canada
29072,Canada
29073,United States
29074,United States
29075,United States
29076,United States
29077,United States
29078,United States
29079,United States
29080,Australia
29081,Australia
29082,Australia
